ID.ASAP,Left.End.ASAP,Right.End.ASAP,gene.orientation
ABF-0018103,686915,687793,-1
ABF-0018104,685778,686797,-1
ABF-0018105,683817,685712,1
ABF-0018108,682752,683636,1
ABF-0018109,680504,682624,1
ABF-0018110,679983,680252,1
ABF-0018112,678919,679875,1
ABF-0018113,678518,678919,1
ABF-0018114,675726,678443,1
ABF-0018115,674210,675700,1
ABF-0018116,673736,674188,1
ABF-0018117,672899,673234,1
ABF-0018118,671260,672597,1
ABF-0018119,670418,671251,1
ABF-0018121,668368,670311,1
ABF-0018122,667682,668311,1
ABF-0018123,667230,667523,-1
ABF-0018125,666628,667104,1
ABF-0018127,664929,666362,-1
ABF-0018129,663648,664823,1
ABF-0018131,662446,663390,1
ABF-0018133,662048,662305,1
ABF-0018135,6696,7115,1
ABF-0018137,7123,8628,1
ABF-0018138,8636,9604,1
ABF-0018139,9631,10518,1
ABF-0018141,10604,11530,1
ABF-0018142,11534,12538,1
ABF-0018147,2155106,2155834,-1
ABF-0018148,2154796,2155014,-1
ABF-0018151,2152287,2154563,1
ABF-0018152,2151938,2152258,1
ABF-0018156,2151394,2151615,-1
ABF-0018157,2149596,2151257,1
ABF-0018159,2147692,2149344,-1
ABF-0018161,2146625,2147632,-1
ABF-0018162,2146117,2146338,1
ABF-0018163,2144740,2146206,-1
ABF-0018164,2143811,2144683,1
ABF-0018165,2143488,2143814,1
ABF-0018168,2142405,2143154,-1
ABF-0018171,3560604,3561098,-1
ABF-0018172,3561228,3561974,-1
ABF-0018173,3562101,3562904,1
ABF-0018174,3563068,3564192,1
ABF-0018175,3564196,3565278,1
ABF-0018176,3565275,3566066,1
ABF-0018178,3566210,3567331,-1
ABF-0018180,3567540,3568580,-1
ABF-0018181,3568571,3569278,-1
ABF-0018182,3569311,3570459,-1
ABF-0018183,3570594,3571847,-1
ABF-0018186,3429891,3430184,-1
ABF-0018187,3428712,3429815,1
ABF-0018189,3428192,3428719,-1
ABF-0018190,3427117,3428226,1
ABF-0018192,3425512,3426759,-1
ABF-0018193,3424131,3425438,-1
ABF-0018195,3423224,3424120,-1
ABF-0018196,3422019,3423218,-1
ABF-0018198,3419825,3421882,-1
ABF-0018199,3419398,3419712,-1
ABF-0018200,3417965,3419236,1
ABF-0018202,3416624,3417697,-1
ABF-0018203,3415621,3416529,1
ABF-0018204,3414874,3415485,-1
ABF-0018205,3413875,3414735,-1
ABF-0018206,3412735,3413850,-1
ABF-0018207,3412235,3412423,1
ABF-0018208,3410850,3411995,1
ABF-0018210,3410635,3410757,1
ABF-0018211,3410053,3410373,1
ABF-0018213,3409105,3409614,-1
ABF-0018218,3404423,3406867,-1
ABF-0018219,3403302,3404330,1
ABF-0018221,3401830,3403053,-1
ABF-0018222,3401270,3401671,-1
ABF-0018223,3400573,3401235,1
ABF-0018228,3399422,3399640,1
ABF-0018229,3398294,3399112,-1
ABF-0018230,3396160,3398292,-1
ABF-0018231,3394667,3396163,-1
ABF-0018232,3393439,3394665,-1
ABF-0018233,3392944,3393405,-1
ABF-0018234,3392402,3392941,-1
ABF-0018235,3392021,3392398,-1
ABF-0018236,3391284,3392024,-1
ABF-0018237,3390238,3391287,-1
ABF-0018238,3389039,3390241,-1
ABF-0018239,3388554,3389042,-1
ABF-0018241,3387518,3388369,-1
ABF-0018245,3386480,3386986,-1
ABF-0018246,3385640,3386212,-1
ABF-0018248,3384340,3385398,-1
ABF-0018251,3382153,3382569,1
ABF-0018252,3381355,3382113,1
ABF-0018254,3380483,3381358,1
ABF-0018255,3378851,3380479,1
ABF-0018256,3377667,3378854,1
ABF-0018258,4113165,4114421,-1
ABF-0018259,4114418,4115272,-1
ABF-0018260,4115437,4116897,-1
ABF-0018261,4116948,4118039,-1
ABF-0018262,4118036,4119238,-1
ABF-0018263,4119238,4120551,-1
ABF-0018264,4120555,4121637,-1
ABF-0018265,4121631,4122992,-1
ABF-0018266,4122989,4124473,-1
ABF-0018267,4124460,4126223,-1
ABF-0018268,4126246,4126569,-1
ABF-0018269,4126566,4127507,-1
ABF-0018270,4127510,4127968,-1
ABF-0018272,4128347,4128604,1
ABF-0018275,4128835,4129296,1
ABF-0018277,4129652,4130656,-1
ABF-0018279,4130900,4131391,-1
ABF-0018280,4131394,4133115,-1
ABF-0018283,4133513,4135318,-1
ABF-0018288,761195,761506,-1
ABF-0018289,761628,763589,-1
ABF-0018294,764360,764752,1
ABF-0018298,1997793,1998974,1
ABF-0018299,1998971,1999885,-1
ABF-0018300,2000013,2000795,1
ABF-0018301,2000825,2001073,1
ABF-0018302,2001127,2002512,1
ABF-0018303,2002514,2003398,1
ABF-0018304,2003385,2004395,1
ABF-0018307,2006154,2006642,1
ABF-0018310,1403402,1403731,1
ABF-0018312,1402071,1403237,1
ABF-0018314,1400425,1401849,-1
ABF-0018316,1399149,1400201,-1
ABF-0018317,1398667,1399152,-1
ABF-0018318,1397699,1398568,-1
ABF-0018319,1396162,1397691,-1
ABF-0018320,1394887,1395810,-1
ABF-0018321,1393983,1394723,-1
ABF-0018322,1393308,1393982,-1
ABF-0018323,1392583,1393308,-1
ABF-0018324,1392035,1392517,1
ABF-0018325,1389194,1391776,-1
ABF-0018326,1388625,1389179,-1
ABF-0018327,1387597,1388628,-1
ABF-0018328,1386933,1387592,-1
ABF-0018329,1386458,1386775,-1
ABF-0018331,1385986,1386456,-1
ABF-0018333,1384039,1385949,-1
ABF-0018334,1382919,1384031,-1
ABF-0018335,1381746,1382909,-1
ABF-0018336,1380356,1381567,-1
ABF-0018337,1379959,1380222,-1
ABF-0018338,1379111,1379737,-1
ABF-0018340,1377965,1378930,-1
ABF-0018341,1377650,1377859,1
ABF-0018342,1376707,1377495,1
ABF-0018343,1376114,1376497,-1
ABF-0018344,1375527,1375985,1
ABF-0018346,1374998,1375117,1
ABF-0018347,1375129,1375338,1
ABF-0018348,1374720,1374962,-1
ABF-0018349,1373720,1374103,-1
ABF-0018350,1372612,1373739,-1
ABF-0018351,1371941,1372684,-1
ABF-0018352,1371713,1371901,-1
ABF-0018355,1370905,1371591,1
ABF-0018357,1368598,1370616,1
ABF-0018358,1368126,1368578,1
ABF-0018360,1367209,1367922,1
ABF-0018361,1365916,1366956,1
ABF-0018362,1365021,1365899,1
ABF-0018363,1364304,1364873,-1
ABF-0018364,1363834,1364301,-1
ABF-0018366,1362195,1363658,-1
ABF-0018367,1361824,1362180,-1
ABF-0018368,1361113,1361814,1
ABF-0018369,1359702,1360991,1
ABF-0018371,1358895,1359521,1
ABF-0018373,1357585,1358622,-1
ABF-0018374,1356947,1357585,-1
ABF-0018375,1355670,1356668,-1
ABF-0018377,1354237,1355232,-1
ABF-0018378,1352596,1354116,-1
ABF-0018379,1351566,1352576,-1
ABF-0018382,85230,86045,1
ABF-0018384,86351,87535,-1
ABF-0018385,87797,88489,1
ABF-0018387,89920,90177,-1
ABF-0018389,90607,91893,1
ABF-0018391,92176,93762,1
ABF-0018392,93813,95483,1
ABF-0018394,95487,96446,1
ABF-0018395,96463,97509,1
ABF-0018396,97623,98972,1
ABF-0018397,99073,100077,1
ABF-0018398,100071,100439,-1
ABF-0018399,100743,101156,1
ABF-0018401,101307,101756,1
ABF-0018407,102431,103843,1
ABF-0018408,104003,105616,1
ABF-0018409,105629,106351,1
ABF-0018411,106457,107887,-1
ABF-0018415,109081,110688,1
ABF-0018416,110917,111936,1
ABF-0018417,111949,112851,1
ABF-0018418,112880,113860,1
ABF-0018422,952359,952946,1
ABF-0018423,951327,952205,-1
ABF-0018424,949582,951243,-1
ABF-0018425,949126,949470,-1
ABF-0018426,948776,949069,1
ABF-0018427,948349,948783,1
ABF-0018429,947711,948193,-1
ABF-0018431,946617,947123,-1
ABF-0018434,944414,946066,1
ABF-0018435,943883,944410,1
ABF-0018436,943186,943911,1
ABF-0018437,942569,943189,1
ABF-0018438,941148,942569,1
ABF-0018439,940507,941139,1
ABF-0018440,939330,940514,1
ABF-0018441,939004,939333,1
ABF-0018442,937040,939004,1
ABF-0018444,936631,936852,1
ABF-0018446,936103,936462,1
ABF-0018447,935753,936106,1
ABF-0018448,935473,935778,1
ABF-0018449,935009,935464,1
ABF-0018450,933897,935012,1
ABF-0018451,933190,933894,1
ABF-0018452,932696,933193,1
ABF-0018453,932247,932699,1
ABF-0018454,931449,932150,1
ABF-0018455,930414,931445,1
ABF-0018456,929523,930359,1
ABF-0018457,927591,929366,-1
ABF-0018458,926566,927594,-1
ABF-0018459,926246,926566,-1
ABF-0018464,3964881,3966143,-1
ABF-0018466,3963855,3964865,1
ABF-0018467,3963401,3963727,1
ABF-0018469,3961825,3963165,-1
ABF-0018471,3960308,3961744,-1
ABF-0018472,3959982,3960299,-1
ABF-0018473,3959029,3959796,-1
ABF-0018474,3958523,3959026,-1
ABF-0018475,3956499,3957215,-1
ABF-0018477,3955234,3956244,1
ABF-0018478,3953805,3954707,-1
ABF-0018482,3952402,3953280,-1
ABF-0018483,3950286,3952202,-1
ABF-0018484,3948780,3950270,-1
ABF-0018485,3947326,3948729,-1
ABF-0018486,3944825,3947023,-1
ABF-0018487,3943581,3944828,-1
ABF-0018488,3943114,3943569,-1
ABF-0018490,3942933,3943061,1
ABF-0018491,3941669,3942808,1
ABF-0018492,3941083,3941676,1
ABF-0018493,3940746,3941036,1
ABF-0018494,3940195,3940749,1
ABF-0018495,3939330,3940151,1
ABF-0018496,3938562,3939296,1
ABF-0018497,3937527,3938540,-1
ABF-0018499,3936591,3937211,1
ABF-0018500,3935180,3936436,1
ABF-0018501,3934272,3935183,1
ABF-0018502,3932239,3933825,1
ABF-0018503,3931866,3932156,1
ABF-0018504,3931453,3931878,-1
ABF-0018505,3928923,3931412,-1
ABF-0018506,3928112,3928846,-1
ABF-0018507,3927802,3928062,-1
ABF-0018508,3927702,3928040,-1
ABF-0018510,3927261,3927722,1
ABF-0018511,3925239,3927179,1
ABF-0018514,3924262,3925011,-1
ABF-0018515,3924063,3924290,-1
ABF-0018516,3923648,3924040,-1
ABF-0018518,3923322,3923642,-1
ABF-0018519,3923090,3923317,-1
ABF-0018521,4060026,4061225,-1
ABF-0018522,4061323,4062315,-1
ABF-0018523,4062603,4062740,-1
ABF-0018525,4063021,4063293,-1
ABF-0018526,4063580,4064221,1
ABF-0018527,4064445,4065122,1
ABF-0018529,4065227,4066030,-1
ABF-0018531,4066079,4067059,-1
ABF-0018532,4067052,4068338,-1
ABF-0018535,4068564,4069700,1
ABF-0018536,4069769,4070653,1
ABF-0018537,4070691,4072112,1
ABF-0018538,4072119,4073294,1
ABF-0018539,4073435,4073908,1
ABF-0018540,4073915,4074598,1
ABF-0018541,4074625,4076283,-1
ABF-0018542,4076567,4076929,-1
ABF-0018544,4077031,4079628,-1
ABF-0018545,4079988,4080839,-1
ABF-0018548,3623675,3624685,-1
ABF-0018549,3624986,3626143,-1
ABF-0018551,574365,575747,1
ABF-0018552,573157,574368,1
ABF-0018553,571011,573143,1
ABF-0018554,570451,571008,1
ABF-0018555,569163,570449,1
ABF-0018556,567767,569173,1
ABF-0018557,566167,567366,1
ABF-0018558,564864,565886,-1
ABF-0018560,564416,564847,1
ABF-0018561,561977,564346,-1
ABF-0018563,560947,561447,-1
ABF-0018564,560618,560950,-1
ABF-0018565,559953,560633,1
ABF-0018567,558888,559718,-1
ABF-0018568,557186,558748,1
ABF-0018570,556543,557106,1
ABF-0018571,555440,556438,1
ABF-0018572,554451,555443,1
ABF-0018573,553639,554454,1
ABF-0018575,553146,553388,-1
ABF-0018576,552054,553118,1
ABF-0018578,550857,551480,1
ABF-0018581,549717,550154,-1
ABF-0018585,547421,549139,1
ABF-0018589,546299,547063,1
ABF-0018590,545538,546257,1
ABF-0018592,544351,545253,1
ABF-0018593,544152,544340,1
ABF-0018595,543891,544052,1
ABF-0018596,543074,543730,1
ABF-0018598,541145,542734,1
ABF-0018601,539842,540714,-1
ABF-0018602,538915,539691,-1
ABF-0018603,538220,538900,1
ABF-0018604,537113,538090,-1
ABF-0018605,535647,537032,-1
ABF-0018606,534321,535577,-1
ABF-0018607,533693,534307,1
ABF-0018609,533044,533373,1
ABF-0018610,532127,532711,-1
ABF-0018612,530760,532088,-1
ABF-0018613,529585,530763,-1
ABF-0018614,528351,529562,-1
ABF-0018615,527720,528298,1
ABF-0018619,1709213,1710631,1
ABF-0018623,1707497,1708933,1
ABF-0018626,1704934,1705563,-1
ABF-0018628,1702880,1704220,-1
ABF-0018629,1702061,1702831,1
ABF-0018630,1701051,1702064,1
ABF-0018632,1699849,1700871,1
ABF-0018634,575740,576729,1
ABF-0018635,576739,577950,1
ABF-0018636,577952,579067,1
ABF-0018637,579083,579490,1
ABF-0018638,579529,580923,1
ABF-0018639,580950,581450,1
ABF-0018640,581656,581949,1
ABF-0018641,582016,582430,1
ABF-0018642,582275,582430,1
ABF-0018644,582713,584452,1
ABF-0018646,585621,586127,-1
ABF-0018648,587253,587546,1
ABF-0018649,587612,588031,1
ABF-0018650,588528,590570,-1
ABF-0018651,590563,591906,-1
ABF-0018652,592071,592376,-1
ABF-0018653,592379,592597,-1
ABF-0018654,592656,593399,-1
ABF-0018655,593417,594133,-1
ABF-0018656,594300,594650,-1
ABF-0018658,595102,596361,-1
ABF-0018660,596761,597336,-1
ABF-0018661,597429,599147,-1
ABF-0018662,599123,599524,-1
ABF-0018664,599639,600940,-1
ABF-0018665,601115,602554,-1
ABF-0018666,602997,603524,1
ABF-0018667,603719,604012,1
ABF-0018669,604063,605709,1
ABF-0018671,606034,606549,1
ABF-0018672,606571,607434,1
ABF-0018673,607513,610002,-1
ABF-0018675,610131,610496,1
ABF-0018677,610606,611217,1
ABF-0018678,611561,612070,-1
ABF-0018680,612319,613023,-1
ABF-0018681,613133,614029,1
ABF-0018682,614136,615122,-1
ABF-0018683,615228,615623,-1
ABF-0018687,615924,616229,-1
ABF-0018688,616226,616624,-1
ABF-0018689,616628,616933,-1
ABF-0018690,617132,617482,-1
ABF-0018691,617486,618160,-1
ABF-0018694,618904,619683,-1
ABF-0018695,620052,621350,-1
ABF-0018697,621865,623283,1
ABF-0018698,623578,625029,1
ABF-0018699,625048,626538,1
ABF-0018701,626669,627214,1
ABF-0018702,627260,628213,-1
ABF-0018710,3156784,3157086,1
ABF-0018712,3155727,3156743,1
ABF-0018713,3154529,3155737,1
ABF-0018714,3153642,3154532,1
ABF-0018715,3152959,3153642,1
ABF-0018716,3152826,3152966,1
ABF-0018717,3151710,3152738,1
ABF-0018718,3151474,3151698,1
ABF-0018719,3150747,3151463,1
ABF-0018720,3147974,3150721,1
ABF-0018722,3147688,3147963,1
ABF-0018723,3147021,3147668,1
ABF-0018724,3146718,3146951,1
ABF-0018725,3144145,3146025,1
ABF-0018726,3143813,3144094,-1
ABF-0018728,3143143,3143727,1
ABF-0018729,3142932,3143126,1
ABF-0018731,3141998,3142255,1
ABF-0018732,3141606,3141884,1
ABF-0018733,3141185,3141490,-1
ABF-0018734,3140846,3141106,-1
ABF-0018735,3140638,3140886,1
ABF-0018737,3140296,3140550,1
ABF-0018738,3139904,3140215,-1
ABF-0018740,3139329,3139574,1
ABF-0018742,3138760,3138870,-1
ABF-0018743,3138127,3138645,-1
ABF-0018744,3136161,3138014,-1
ABF-0018745,3135740,3136147,-1
ABF-0018746,3131418,3135728,-1
ABF-0018748,3077599,3078750,-1
ABF-0018749,3078977,3079621,-1
ABF-0018750,3079631,3080020,-1
ABF-0018751,3080055,3081107,-1
ABF-0018752,3081107,3081979,-1
ABF-0018754,3082706,3084406,-1
ABF-0018755,3084524,3085021,-1
ABF-0018757,3085057,3087084,-1
ABF-0018760,3087090,3088220,-1
ABF-0018761,3088217,3089104,-1
ABF-0018762,3089238,3089816,-1
ABF-0018763,3089819,3090169,-1
ABF-0018764,3090792,3091946,1
ABF-0018765,3092288,3094006,1
ABF-0018766,3094066,3094266,-1
ABF-0018767,3094322,3094741,-1
ABF-0018768,3094783,3095292,-1
ABF-0018770,3095686,3097122,1
ABF-0018771,3097362,3097739,1
ABF-0018772,3098146,3099426,1
ABF-0018773,3099496,3100773,-1
ABF-0018775,3101465,3101776,1
ABF-0018776,3101766,3102254,1
ABF-0018777,3102251,3102691,1
ABF-0018783,3528765,3530432,-1
ABF-0018784,3527808,3528581,-1
ABF-0018785,3526992,3527699,1
ABF-0018787,3526277,3526747,-1
ABF-0018788,3525581,3526249,1
ABF-0018789,3524860,3525579,1
ABF-0018790,3524175,3524876,1
ABF-0018791,3523410,3524168,1
ABF-0018796,3521807,3522601,-1
ABF-0018797,3521007,3521810,-1
ABF-0018800,3519722,3520576,-1
ABF-0018801,3518610,3519590,1
ABF-0018802,3517355,3518506,1
ABF-0018803,3516288,3517358,1
ABF-0018804,3515019,3516266,1
ABF-0018805,3514023,3514802,1
ABF-0018808,3511743,3513119,1
ABF-0018809,3510610,3511572,1
ABF-0018811,3509690,3510421,1
ABF-0018812,3508318,3509676,1
ABF-0018813,3506906,3508309,1
ABF-0018814,3503729,3506818,1
ABF-0018815,3500592,3503732,1
ABF-0018816,3499348,3500592,1
ABF-0018817,3497954,3499135,1
ABF-0018819,3496737,3497699,-1
ABF-0018822,3494174,3495235,1
ABF-0018823,3493316,3493810,1
ABF-0018824,3492467,3493096,-1
ABF-0018826,3490275,3492470,1
ABF-0018827,3489810,3490256,1
ABF-0018828,3487599,3489656,-1
ABF-0018829,3487065,3487523,1
ABF-0018830,3486290,3486937,1
ABF-0018837,1765015,1766259,1
ABF-0018839,1763858,1764949,1
ABF-0018840,1762770,1763696,-1
ABF-0018841,1761541,1762596,-1
ABF-0018842,1761260,1761484,-1
ABF-0018843,1760955,1761197,-1
ABF-0018844,1760719,1760928,1
ABF-0018845,1760179,1760685,1
ABF-0018847,1759104,1760165,1
ABF-0018848,1757852,1758364,1
ABF-0018849,1757216,1757782,1
ABF-0018851,1756688,1757002,-1
ABF-0018852,1755793,1756488,1
ABF-0018853,1754948,1755757,1
ABF-0018854,1753887,1754936,1
ABF-0018855,1752872,1753894,1
ABF-0018856,1751958,1752875,1
ABF-0018857,1749663,1751606,1
ABF-0018858,1748882,1749658,1
ABF-0018859,1747032,1748888,1
ABF-0018860,1745495,1746943,1
ABF-0018862,1744270,1745505,1
ABF-0018863,1742415,1744277,1
ABF-0018864,1740194,1742308,1
ABF-0018866,1738643,1740022,1
ABF-0018870,1735886,1738147,-1
ABF-0018871,1735212,1735874,-1
ABF-0018872,1733467,1735215,-1
ABF-0018873,1732592,1733470,-1
ABF-0018874,1731947,1732588,-1
ABF-0018875,1730941,1731981,-1
ABF-0018876,1730620,1730913,-1
ABF-0018879,501271,502287,1
ABF-0018882,502871,503962,1
ABF-0018883,503959,504612,1
ABF-0018884,504657,505160,-1
ABF-0018885,505344,505874,-1
ABF-0018887,506258,507490,-1
ABF-0018890,507907,508617,1
ABF-0018891,508743,509549,1
ABF-0018892,509628,511217,-1
ABF-0018896,511778,512092,-1
ABF-0018898,512361,513197,-1
ABF-0018899,513221,514477,-1
ABF-0018900,514474,515946,-1
ABF-0018901,516326,517162,1
ABF-0018902,517200,518054,1
ABF-0018907,1997201,1997695,-1
ABF-0018908,1995837,1997171,1
ABF-0018909,1995187,1995702,1
ABF-0018912,1993932,1994816,-1
ABF-0018913,1993631,1993864,-1
ABF-0018914,1992962,1993465,-1
ABF-0018915,1991718,1992464,-1
ABF-0018917,1990957,1991616,-1
ABF-0018918,1990238,1990960,-1
ABF-0018919,1988302,1989999,-1
ABF-0018920,1986953,1988230,1
ABF-0018921,1985367,1986653,1
ABF-0018924,1983245,1985110,1
ABF-0018925,1982242,1983210,1
ABF-0018927,1980879,1982048,1
ABF-0018929,1978607,1980712,1
ABF-0018933,1975814,1978120,1
ABF-0018934,1974254,1975594,1
ABF-0018939,1973057,1973833,-1
ABF-0018940,1972196,1972882,-1
ABF-0018941,1971225,1972178,1
ABF-0018942,1970287,1971114,-1
ABF-0018943,1969622,1970161,1
ABF-0018944,1969360,1969608,1
ABF-0018945,1968997,1969335,-1
ABF-0018947,1967923,1968858,1
ABF-0018948,1966162,1967757,1
ABF-0018949,1964818,1966047,-1
ABF-0018950,1963939,1964814,1
ABF-0018951,1962832,1963806,1
ABF-0018952,1962020,1962676,1
ABF-0018953,1960964,1961797,1
ABF-0018954,1960040,1960918,1
ABF-0018955,1959102,1960028,1
ABF-0018956,1958236,1959108,1
ABF-0018957,1957349,1958239,1
ABF-0018958,1955767,1957338,1
ABF-0018959,1955425,1955727,1
ABF-0018961,2550569,2551483,-1
ABF-0018963,2549249,2550370,-1
ABF-0018965,2548895,2549176,1
ABF-0018967,2547345,2548058,1
ABF-0018968,2546936,2547208,-1
ABF-0018969,2545903,2546559,-1
ABF-0018970,2545352,2545879,-1
ABF-0018973,2544570,2545100,1
ABF-0018976,2543984,2544199,1
ABF-0018979,2542821,2543540,-1
ABF-0018980,2541208,2542743,1
ABF-0018981,2539624,2540874,-1
ABF-0018985,2526364,2526609,-1
ABF-0018986,2525880,2526104,-1
ABF-0018988,2525584,2525841,1
ABF-0018989,2525176,2525595,-1
ABF-0018990,2524878,2525141,-1
ABF-0018993,2524000,2524260,-1
ABF-0018994,2523063,2524016,-1
ABF-0018995,2522713,2523066,-1
ABF-0018996,2520991,2522397,1
ABF-0018999,2520021,2520632,1
ABF-0019002,2519438,2519617,1
ABF-0019004,2517540,2519255,-1
ABF-0019005,2516828,2517502,1
ABF-0019006,2516320,2516652,1
ABF-0019009,2514597,2516306,1
ABF-0019010,2513464,2514408,1
ABF-0019012,2508322,2513199,-1
ABF-0019013,2507818,2508285,-1
ABF-0019016,2504001,2507531,-1
ABF-0019017,2500330,2504004,-1
ABF-0019018,2498288,2500333,-1
ABF-0019019,2496654,2498036,-1
ABF-0019020,2495870,2496490,-1
ABF-0019021,2494998,2495807,1
ABF-0019022,2494552,2495001,1
ABF-0019023,2493804,2494463,1
ABF-0019024,2492277,2493650,-1
ABF-0019026,2490666,2491907,-1
ABF-0019027,2490035,2490301,-1
ABF-0019029,2488646,2489737,1
ABF-0019030,2487929,2488516,1
ABF-0019032,1778705,1779346,1
ABF-0019033,1777804,1778712,1
ABF-0019034,1774744,1777791,1
ABF-0019035,1773790,1774254,1
ABF-0019036,1771655,1773832,1
ABF-0019044,2206825,2207709,1
ABF-0019046,2205393,2206760,1
ABF-0019047,2203370,2204965,-1
ABF-0019048,2202620,2203345,-1
ABF-0019050,2200332,2202296,-1
ABF-0019051,2199363,2200184,1
ABF-0019054,2198039,2198938,-1
ABF-0019056,2196724,2198034,-1
ABF-0019057,2195657,2196727,-1
ABF-0019058,2194575,2195642,-1
ABF-0019059,2193985,2194575,-1
ABF-0019060,2193241,2193978,-1
ABF-0019061,2192483,2193259,-1
ABF-0019062,2191875,2192489,-1
ABF-0019063,2190991,2191626,-1
ABF-0019064,2190991,2191362,-1
ABF-0019065,2188921,2190855,1
ABF-0019068,1835811,1837466,1
ABF-0019071,1835462,1835671,1
ABF-0019072,1834414,1835391,1
ABF-0019073,1834139,1834384,-1
ABF-0019076,1832494,1833705,-1
ABF-0019077,1831775,1832395,1
ABF-0019079,1830609,1831577,-1
ABF-0019080,1829529,1830575,1
ABF-0019082,1828396,1829532,1
ABF-0019083,1826697,1828490,1
ABF-0019084,1825773,1826693,1
ABF-0019085,1824802,1825776,1
ABF-0019086,1823720,1824688,1
ABF-0019087,1822770,1823723,1
ABF-0019088,1821889,1822773,1
ABF-0019090,1820129,1821667,1
ABF-0019092,1819063,1819962,-1
ABF-0019093,1818109,1818876,-1
ABF-0019096,1816784,1817710,-1
ABF-0019097,1815626,1816723,1
ABF-0019101,1813781,1815490,-1
ABF-0019102,1812981,1813784,-1
ABF-0019103,1811156,1813021,-1
ABF-0019105,1810489,1810881,1
ABF-0019108,1809478,1810149,1
ABF-0019109,1808702,1809493,1
ABF-0019110,1807892,1808698,1
ABF-0019111,1806814,1807848,1
ABF-0019112,1805561,1806328,-1
ABF-0019114,1804447,1805388,-1
ABF-0019115,1803744,1804460,1
ABF-0019116,1800778,1803600,1
ABF-0019117,1798509,1800821,1
ABF-0019118,1797386,1798423,1
ABF-0019121,1796012,1797013,-1
ABF-0019122,1795300,1795998,-1
ABF-0019124,1794896,1795297,-1
ABF-0019125,1793297,1794883,-1
ABF-0019128,1791170,1792570,-1
ABF-0019129,1790524,1791243,-1
ABF-0019132,1789305,1790231,1
ABF-0019133,1788457,1789305,1
ABF-0019134,1787116,1788447,1
ABF-0019137,1785803,1786654,-1
ABF-0019138,1784379,1785659,1
ABF-0019139,1782196,1784325,1
ABF-0019140,1781030,1782076,1
ABF-0019143,3355236,3357092,-1
ABF-0019144,3357505,3358560,1
ABF-0019145,3358595,3359875,-1
ABF-0019146,3360165,3361211,1
ABF-0019147,3361224,3362288,1
ABF-0019148,3362316,3363122,1
ABF-0019150,3363423,3364412,-1
ABF-0019151,3364779,3373373,-1
ABF-0019152,3373425,3373643,-1
ABF-0019153,3373755,3374927,-1
ABF-0019155,3375178,3375399,-1
ABF-0019156,3375376,3377583,1
ABF-0019159,173457,174305,1
ABF-0019160,174312,175388,1
ABF-0019161,175385,176134,1
ABF-0019163,176340,177296,1
ABF-0019164,177370,177654,-1
ABF-0019165,177824,178288,1
ABF-0019166,178304,178933,1
ABF-0019167,178969,179742,-1
ABF-0019168,179712,181913,-1
ABF-0019169,182150,183523,-1
ABF-0019170,183540,184238,-1
ABF-0019171,184449,185009,1
ABF-0019172,185220,185708,-1
ABF-0019175,185989,187344,1
ABF-0019178,187676,188968,1
ABF-0019179,188977,189354,1
ABF-0019183,4015165,4015752,1
ABF-0019184,4015759,4016556,1
ABF-0019186,4016701,4018254,1
ABF-0019187,4018309,4018779,1
ABF-0019188,4018876,4019334,1
ABF-0019189,4019355,4019537,1
ABF-0019190,4019553,4020200,1
ABF-0019191,4020213,4022003,1
ABF-0019192,4022042,4022668,1
ABF-0019193,4022672,4023091,1
ABF-0019194,4023088,4027239,1
ABF-0019196,4027226,4028191,-1
ABF-0019197,4028185,4030677,1
ABF-0019198,4030674,4034540,1
ABF-0019199,4034647,4037118,1
ABF-0019200,4037233,4038381,1
ABF-0019201,4038374,4039054,1
ABF-0019202,4039076,4040152,-1
ABF-0019204,4040153,4041205,-1
ABF-0019205,4041218,4042219,-1
ABF-0019206,4042248,4043348,-1
ABF-0019207,4043396,4044532,-1
ABF-0019208,4044534,4047014,-1
ABF-0019212,4047507,4048817,1
ABF-0019214,4048872,4049420,1
ABF-0019215,4049384,4050310,1
ABF-0019216,4050327,4051130,-1
ABF-0019218,4051090,4052025,-1
ABF-0019222,4052410,4053126,1
ABF-0019223,4053123,4053977,1
ABF-0019228,4055705,4056448,-1
ABF-0019229,4056445,4057698,-1
ABF-0019230,4057695,4058702,-1
ABF-0019233,4083307,4083405,1
ABF-0019235,4083433,4084419,1
ABF-0019236,4084506,4085837,1
ABF-0019238,4085899,4087077,-1
ABF-0019239,4087265,4088689,-1
ABF-0019241,4088904,4090790,-1
ABF-0019243,4090804,4093467,-1
ABF-0019244,4093600,4094364,-1
ABF-0019247,2849213,2849908,-1
ABF-0019248,2847813,2848880,-1
ABF-0019249,2845641,2847707,1
ABF-0019252,2844397,2845314,1
ABF-0019254,2842362,2844293,1
ABF-0019255,2841710,2842219,1
ABF-0019257,2839071,2841380,1
ABF-0019258,2837972,2838871,-1
ABF-0019259,2837060,2837851,1
ABF-0019261,2836094,2836909,1
ABF-0019262,2835102,2836094,1
ABF-0019263,2834196,2835086,1
ABF-0019264,2833244,2834209,1
ABF-0019265,2831535,2833247,1
ABF-0019266,2830078,2831268,-1
ABF-0019267,2828921,2829916,1
ABF-0019269,2828036,2828701,-1
ABF-0019270,2827742,2827972,-1
ABF-0019271,2827383,2827742,-1
ABF-0019272,2825813,2827228,-1
ABF-0019273,2824761,2825816,-1
